Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
mkumatag,kubernetes-novice,"There are few image deps for conformance test from kubernetes/kubernetes.github.io repo, created a issue to discuss further on this - <https://github.com/kubernetes/kubernetes/issues/48530>",https://github.com/kubernetes/kubernetes/issues/48530,True,False,False,False,False,False,False
luxas,kubernetes-novice,"I haven't checked in a while, but <https://github.com/kubernetes/kubernetes/issues/26093>",https://github.com/kubernetes/kubernetes/issues/26093,True,False,False,False,False,False,False
bentheelder,kubernetes-novice,<https://github.com/kubernetes/test-infra/pull/6067>,https://github.com/kubernetes/test-infra/pull/6067,False,False,False,False,True,False,False
liggitt,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/56358> will address it by asking the current authorizer if you are a superuser and allowing role/clusterrole creation in that case,https://github.com/kubernetes/kubernetes/pull/56358,False,False,True,False,False,False,False
surajnarwade,kubernetes-novice,"<@U10KRBVHN> <@U0DE6E8JY> <@U2TU9NPH9> , can you please try and give me review, <https://github.com/kubernetes-incubator/kompose/pull/609>",https://github.com/kubernetes-incubator/kompose/pull/609,False,False,False,False,False,True,False
mikedanese,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/48826>,https://github.com/kubernetes/kubernetes/pull/48826,False,False,True,False,False,False,False
cdrage,kubernetes-novice,commented here: <https://github.com/kubernetes/kompose/pull/787#issuecomment-324063029> <@U0DE6E8JY>,https://github.com/kubernetes/kompose/pull/787#issuecomment-324063029,False,False,False,False,True,False,False
mrostecki,kubernetes-novice,<@U0ESKCZA9> <@U0JTMA7M5> ptal <https://github.com/kubernetes-incubator/rktlet/issues/107#issuecomment-329188011>,https://github.com/kubernetes-incubator/rktlet/issues/107#issuecomment-329188011,False,False,False,False,False,True,False
sean527,kubernetes-novice,"If i'm being annoying please let me know but i've made all changes requested here including the latest by <@U1AA5NS9Z> so if I could get eyes on it, that would be greatly appreciated, and if this is not the way to go about doing this, let me know, I do want to join the kubernetes community and continue contributing :slightly_smiling_face: <https://github.com/kubernetes/kubernetes/pull/54900>",https://github.com/kubernetes/kubernetes/pull/54900,False,False,True,False,False,False,False
mikedanese,kubernetes-novice,also i would like to get this one into 1.9 <https://github.com/kubernetes/kubernetes/pull/56444>,https://github.com/kubernetes/kubernetes/pull/56444,False,False,True,False,False,False,False
davidkarlsen,kubernetes-novice,Any comments on <https://github.com/google/cadvisor/issues/1843> ?,https://github.com/google/cadvisor/issues/1843,False,False,False,False,False,True,False
mrostecki,kubernetes-novice,<https://github.com/rkt/rkt/issues/3795>,https://github.com/rkt/rkt/issues/3795,False,False,False,False,False,True,False
jbguerraz,kubernetes-novice,and also I'll then be able to provide feedback on <https://github.com/rook/rook/issues/1221> :wink:,https://github.com/rook/rook/issues/1221,False,False,False,False,False,True,False
vikasc,kubernetes-novice,"<@U0EPQ1S65> hi, updated the changes to address your comment. Can you please take a look now,  <https://github.com/kubernetes/kubernetes/pull/48775>",https://github.com/kubernetes/kubernetes/pull/48775,False,False,True,False,False,False,False
frobware,kubernetes-novice,Last week (mostly Monday) I looked into <https://github.com/kubernetes/kubernetes/issues/54574> a bit but even there got sidetracked.,https://github.com/kubernetes/kubernetes/issues/54574,True,False,False,False,False,False,False
cblecker,kubernetes-novice,"Brian Grant had laid out what I think is a good set of guidelines for what ""help wanted"" should mean <https://github.com/kubernetes/community/issues/860#issuecomment-321861134>",https://github.com/kubernetes/community/issues/860#issuecomment-321861134,False,False,False,False,True,False,False
ifilonenko,kubernetes-novice,shane does this address your problem: <https://github.com/klutometis/roxygen/issues/571>,https://github.com/klutometis/roxygen/issues/571,False,False,False,False,False,True,False
coderanger,kubernetes-novice,<https://github.com/chef/train/pull/205>,https://github.com/chef/train/pull/205,False,False,False,False,False,True,False
wizard,kubernetes-novice,It seems it can't. see issue <https://github.com/kubernetes/kubernetes/issues/57933>,https://github.com/kubernetes/kubernetes/issues/57933,True,False,False,False,False,False,False
divislight,kubernetes-novice,I would open an issue on <https://github.com/kubernetes/helm/issues/new>,https://github.com/kubernetes/helm/issues/ne,False,False,False,False,True,False,False
pires,kubernetes-novice,<@U0DMDFHM3> i think ^ is the behavior you're seeing in <https://github.com/containerd/containerd/issues/1882>,https://github.com/containerd/containerd/issues/1882,False,False,False,False,False,True,False
floreks,kubernetes-novice,<https://github.com/kubernetes/dashboard/issues/2397>,https://github.com/kubernetes/dashboard/issues/2397,False,False,False,False,True,False,False
cdrage,kubernetes-novice,Hey <@U3R8AEEQG> if you wanna join a bluejeans I can explain what I mean in <https://github.com/kubernetes-incubator/kompose/pull/664#discussion_r124452764>,https://github.com/kubernetes-incubator/kompose/pull/664#discussion_r124452764,False,False,False,False,False,True,False
jberkus,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/56918>,https://github.com/kubernetes/kubernetes/pull/56918,False,False,True,False,False,False,False
nsteinmetz,kubernetes-novice,"bon en mettant `externalIP`, c'est accessible mais uniquement sur le pod où le container tourne et pas les 3 ips - cela me rappelle que j'ai lu ça hier <https://hackernoon.com/kubernetes-ingress-controllers-and-traefik-a32648a4ae95#.5di7njn00> et j'ai trouvé ça aussi : <https://github.com/kubernetes/charts/pull/477> qui va dans le même sens",https://github.com/kubernetes/charts/pull/477,False,False,False,False,True,False,False
jorge,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/57251>,https://github.com/kubernetes/kubernetes/pull/57251,False,False,True,False,False,False,False
philips,kubernetes-novice,<@U0AGW7007>: want me to rebase? <https://github.com/kubernetes/features/pull/17>,https://github.com/kubernetes/features/pull/17,False,False,False,False,True,False,False
cdrage,kubernetes-novice,Hey <@U2SBSJEHJ> could you have a look at <https://github.com/kubernetes/kompose/pull/665> when you have time? :),https://github.com/kubernetes/kompose/pull/665,False,False,False,False,True,False,False
jurgen,kubernetes-novice,"yeah, he is on weave; <https://github.com/kubernetes/kops/issues/3575#issuecomment-352696174> direct link",https://github.com/kubernetes/kops/issues/3575#issuecomment-352696174,False,False,False,False,True,False,False
sylr,kubernetes-novice,<https://github.com/Microsoft/OMS-Agent-for-Linux/issues/498>,https://github.com/Microsoft/OMS-Agent-for-Linux/issues/498,False,False,False,False,False,True,False
luxas,kubernetes-novice,Anyone here knows what's up with <https://github.com/kubernetes/kubeadm/issues/597>?,https://github.com/kubernetes/kubeadm/issues/597,False,False,False,False,True,False,False
euank,kubernetes-novice,Might get fixed by <https://github.com/coreos/rkt/pull/3486>. At the very least it will make it easier to clean them up eventually.,https://github.com/coreos/rkt/pull/3486,False,False,False,False,False,True,False
cdrage,kubernetes-novice,"Hey <@U0DE6E8JY> saw you fixed bintray, but didn't reply to <https://github.com/kubernetes/kompose/issues/889> can we close it now?",https://github.com/kubernetes/kompose/issues/889,False,False,False,False,True,False,False
chrislovecnm,kubernetes-novice,Maybe <https://github.com/kubernetes/test-infra/issues/1906>,https://github.com/kubernetes/test-infra/issues/1906,False,False,False,False,True,False,False
dineshgovindasamy,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/51063>,https://github.com/kubernetes/kubernetes/pull/51063,False,False,True,False,False,False,False
shyamjvs,kubernetes-novice,<@U4VMZKRD0> Failing correctness tests are being tracked under <https://github.com/kubernetes/kubernetes/issues/55194>,https://github.com/kubernetes/kubernetes/issues/55194,True,False,False,False,False,False,False
bentheelder,kubernetes-novice,<https://github.com/kubernetes/test-infra/pull/6031>,https://github.com/kubernetes/test-infra/pull/6031,False,False,False,False,True,False,False
fejta,kubernetes-novice,<https://docs.google.com/document/d/1DmNEtHM8ocbmIknThpF9VoJVrueIixjQN49brVd_Zq0/edit?usp=sharing> for <https://github.com/kubernetes/test-infra/issues/6035>,https://github.com/kubernetes/test-infra/issues/6035,False,False,False,False,True,False,False
shyamjvs,kubernetes-novice,Could you merge <https://github.com/kubernetes/community/pull/794> whenever you get free,https://github.com/kubernetes/community/pull/794,False,False,False,False,True,False,False
spiffxp,kubernetes-novice,"<https://github.com/kubernetes/community/pull/1498> humble ask, not sure what I should point to to prove I'm worthy... I'm going to be doing some messing around in this repo on behalf of the steering committee down the line, this would greatly help",https://github.com/kubernetes/community/pull/1498,False,False,False,False,True,False,False
spiffxp,kubernetes-novice,and <https://github.com/kubernetes/kubernetes/issues/34255> (/me waves to <@U15E5E538>),https://github.com/kubernetes/kubernetes/issues/34255,True,False,False,False,False,False,False
bentheelder,kubernetes-novice,<https://github.com/kubernetes/test-infra/pull/5804>,https://github.com/kubernetes/test-infra/pull/5804,False,False,False,False,True,False,False
pipejakob,kubernetes-novice,"I don't know if we have a canonical debug guide for this, but it's a fairly common problem with kubeadm. You can see some debug steps here: <https://github.com/kubernetes/kubeadm/issues/103>",https://github.com/kubernetes/kubeadm/issues/103,False,False,False,False,True,False,False
ichekrygin,kubernetes-novice,"Hello, I want to follow up on <https://github.com/kubernetes/kubernetes/issues/23008>. It appears this issue was resolved. 
I am running into similar issue with high `kubelet` CPU usage, and as it seems due to `cAdviser`. I am on `kubelet` `v1.7.6`",https://github.com/kubernetes/kubernetes/issues/23008,True,False,False,False,False,False,False
maciekpytel,kubernetes-novice,"for aws there is `--node-group-auto-discovery` flag, which is a newer approach to automatically updating config (there is currently an issue with it <https://github.com/kubernetes/autoscaler/issues/252>, but PR with fix is already there)",https://github.com/kubernetes/autoscaler/issues/252,False,False,False,False,True,False,False
foxish,kubernetes-novice,"ugh, that's my revert PR^ (<https://github.com/kubernetes/kubernetes/pull/56789>)",https://github.com/kubernetes/kubernetes/pull/56789,False,False,True,False,False,False,False
swade1987,kubernetes-novice,basically - <https://github.com/apprenda/kismatic/issues/485>,https://github.com/apprenda/kismatic/issues/485,False,False,False,False,False,True,False
jhorwit2,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/54070>,https://github.com/kubernetes/kubernetes/issues/54070,True,False,False,False,False,False,False
euank,kubernetes-novice,There's a somewhat-related issue already <https://github.com/coreos/bugs/issues/1610>,https://github.com/coreos/bugs/issues/1610,False,False,False,False,False,True,False
lnavarette,kubernetes-novice,"it looks like there is support for this in ovn-kubernetes
<https://github.com/openvswitch/ovn-kubernetes/pull/48>",https://github.com/openvswitch/ovn-kubernetes/pull/48,False,False,False,False,False,True,False
wenlxie,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/57692>,https://github.com/kubernetes/kubernetes/issues/57692,True,False,False,False,False,False,False
leosunmo,kubernetes-novice,Doesn’t this PR mean that we can use `kubectl proxy` and have the Dashboard use my user tokens when making API calls? <https://github.com/kubernetes/dashboard/pull/1539>,https://github.com/kubernetes/dashboard/pull/1539,False,False,False,False,True,False,False
mhausenblas,kubernetes-novice,"(it’s <https://github.com/kubernetes/kubernetes/issues/44407> I was referring to ^^^, FWIW)",https://github.com/kubernetes/kubernetes/issues/44407,True,False,False,False,False,False,False
seblegall,kubernetes-novice,"basically, i’m trying to do something similar to what is described here : <https://github.com/kubernetes/client-go/issues/216>",https://github.com/kubernetes/client-go/issues/216,False,False,False,False,True,False,False
iaguis,kubernetes-novice,"<@U26HHP8S2> regarding <https://github.com/kubernetes-incubator/rktlet/issues/127> you mentioned something about this 404 error the other day, what was that?",https://github.com/kubernetes-incubator/rktlet/issues/127,False,False,False,False,False,True,False
roffe,kubernetes-novice,issue created: <https://github.com/kubernetes/kubernetes/issues/57321>,https://github.com/kubernetes/kubernetes/issues/57321,True,False,False,False,False,False,False
surajnarwade,kubernetes-novice,<@U10KRBVHN> can you please review <https://github.com/kubernetes/kompose/pull/837>,https://github.com/kubernetes/kompose/pull/837,False,False,False,False,True,False,False
jackfrancis,kubernetes-novice,<https://github.com/Azure/acs-engine/pull/1893>,https://github.com/Azure/acs-engine/pull/1893,False,False,False,False,False,True,False
mhausenblas,kubernetes-novice,<@U1A5ZGBLM> you aware of <https://github.com/kubernetes/kubernetes/issues/26120>?,https://github.com/kubernetes/kubernetes/issues/26120,True,False,False,False,False,False,False
tpepper,kubernetes-novice,^^^^ earlier mentioned tweeks on contrib guide are at <https://github.com/kubernetes/community/pull/1496>,https://github.com/kubernetes/community/pull/1496,False,False,False,False,True,False,False
spiffxp,kubernetes-novice,(btw I PR'ed <https://github.com/kubernetes/sig-release/pull/52> since it was raised during the retro),https://github.com/kubernetes/sig-release/pull/52,False,False,False,False,True,False,False
surajnarwade,kubernetes-novice,<https://github.com/kubernetes/kompose/pull/837>,https://github.com/kubernetes/kompose/pull/837,False,False,False,False,True,False,False
quinton_hoole,kubernetes-novice,"<https://github.com/kubernetes/kubernetes/issues/44160> is the closest thing we have to that design document right now, as far as I know.",https://github.com/kubernetes/kubernetes/issues/44160,True,False,False,False,False,False,False
mspreitz,kubernetes-novice,"BTW, is there a particular reason for writing `nil...` rather than nothing, in that change I asked about in <#C09QZ4DQB|sig-testing> (<https://github.com/kubernetes/kubernetes/pull/45472>)?",https://github.com/kubernetes/kubernetes/pull/45472,False,False,True,False,False,False,False
kfox1111,kubernetes-novice,ok. I posted the kubectl pr here: <https://github.com/kubernetes/kubernetes/pull/54421>,https://github.com/kubernetes/kubernetes/pull/54421,False,False,True,False,False,False,False
tamal,kubernetes-novice,<https://github.com/coreos/prometheus-operator/issues/387>,https://github.com/coreos/prometheus-operator/issues/387,False,False,False,False,False,True,False
spiffxp,kubernetes-novice,FYI <https://github.com/kubernetes/test-infra/pull/5656>,https://github.com/kubernetes/test-infra/pull/5656,False,False,False,False,True,False,False
dbarrett,kubernetes-novice,"<@U7XJY45GR> <https://github.com/Azure/ACS/issues/80> this talks a bit about the AKS/ACS relationship, sadly not much clarity.",https://github.com/Azure/ACS/issues/80,False,False,False,False,False,True,False
maciekpytel,kubernetes-novice,"<@U6DN3CFF1> interestingly it looks like the tests in <https://github.com/kubernetes/kubernetes/issues/54574> magically started passing in the last 3 days..
the diff between last failing and first passing run yields a single PR that looks potentially relevant: <https://github.com/kubernetes/kubernetes/pull/55413>",https://github.com/kubernetes/kubernetes/issues/54574,True,False,False,False,False,False,False
chrislovecnm,kubernetes-novice,And can you remove the help wanted label on <https://github.com/kubernetes/test-infra/issues/5283>,https://github.com/kubernetes/test-infra/issues/5283,False,False,False,False,True,False,False
strebeld,kubernetes-novice,A better implementation is being worked on here <https://github.com/kubernetes/kubernetes/pull/51026>,https://github.com/kubernetes/kubernetes/pull/51026,False,False,True,False,False,False,False
jpbetz,kubernetes-novice,We have a PR that needs to be scalability tested before merging (<https://github.com/kubernetes/kubernetes/pull/57480>) the previous attempt to bump the etcd version resulted in scalability failures on master and we'd like to avoid merging until we're able to ensure the grpc fix in the latest PR results in a clean scalability test run.  Anyone know how to set up the test run?,https://github.com/kubernetes/kubernetes/pull/57480,False,False,True,False,False,False,False
maciekpytel,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/54574>,https://github.com/kubernetes/kubernetes/issues/54574,True,False,False,False,False,False,False
porridge,kubernetes-novice,I have a little (~100 line) Python script which parses an e2e build-log.txt and shows which tests overlapped with a given time period (<https://github.com/kubernetes/kubernetes/issues/55779#issuecomment-353313279>). What would be a good place to check it in?,https://github.com/kubernetes/kubernetes/issues/55779#issuecomment-353313279,False,True,False,False,False,False,False
ixdy,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/57064#issuecomment-351873668>,https://github.com/kubernetes/kubernetes/pull/57064#issuecomment-351873668,False,False,False,False,False,False,True
shyamjvs,kubernetes-novice,"&gt; the run time of the last successful run and the earlier failed runs was almost identical
Yes, that's true and the reason is known. <https://github.com/kubernetes/kubernetes/issues/47419>",https://github.com/kubernetes/kubernetes/issues/47419,True,False,False,False,False,False,False
herrsebi,kubernetes-novice,"hi there! I'm looking at an issue for the node e2e tests, is that still of interest to you? <https://github.com/kubernetes/kubernetes/issues/46310>",https://github.com/kubernetes/kubernetes/issues/46310,True,False,False,False,False,False,False
cdrage,kubernetes-novice,"<@U3R8AEEQG> I'm going to cancel the meeting, I've also put a PR up in regards to it: <https://github.com/kubernetes-incubator/kompose/pull/681>",https://github.com/kubernetes-incubator/kompose/pull/681,False,False,False,False,False,True,False
bentheelder,kubernetes-novice,Perhaps this one? <https://github.com/kubernetes/test-infra/issues/1612>,https://github.com/kubernetes/test-infra/issues/1612,False,False,False,False,True,False,False
llambda,kubernetes-novice,it seems like either way the secrets aren't kept very well: <https://github.com/kubernetes/helm/issues/2196>,https://github.com/kubernetes/helm/issues/2196,False,False,False,False,True,False,False
bryk,kubernetes-novice,I have one FR I'd like to get in before. Is this possible? <https://github.com/kubernetes/dashboard/issues/2603>,https://github.com/kubernetes/dashboard/issues/2603,False,False,False,False,True,False,False
benley,kubernetes-novice,<https://github.com/kubernetes/dashboard/issues/574> makes me think maybe this is all impossible,https://github.com/kubernetes/dashboard/issues/574,False,False,False,False,True,False,False
resouer,kubernetes-novice,I just have a community doc fix: <https://github.com/kubernetes/community/pull/985> which is part of <https://github.com/kubernetes/kubernetes/issues/53236>,https://github.com/kubernetes/community/pull/985,False,False,False,False,True,False,False
paris,kubernetes-novice,<https://github.com/cncf/devstats/issues/32> -&gt; contributors by release dashboard request,https://github.com/cncf/devstats/issues/32,False,False,False,False,False,True,False
sean527,kubernetes-novice,"If anyone has time this pull request has been sitting here for a little while, I'd love some feedback, <https://github.com/kubernetes/kubernetes/pull/54900>",https://github.com/kubernetes/kubernetes/pull/54900,False,False,True,False,False,False,False
maciaszczykm,kubernetes-novice,<@U0B27RXEH> <https://github.com/kubernetes/kubernetes/pull/53046>,https://github.com/kubernetes/kubernetes/pull/53046,False,False,True,False,False,False,False
jhorwit2,kubernetes-novice,"<@U6N42AE8G> 
<https://github.com/kubernetes/features/issues/92>
<https://github.com/kubernetes/features/issues/460>
<https://github.com/kubernetes/features/issues/370>",https://github.com/kubernetes/features/issues/370,False,False,False,False,True,False,False
cjwagner,kubernetes-novice,"<@U0XHYG6ET> Here is an issue to make some improvements to the plugin help page: <https://github.com/kubernetes/test-infra/issues/6050>

if you would prefer to write some go code here is another issue that needs someone to take it over: <https://github.com/kubernetes/test-infra/issues/3795>",https://github.com/kubernetes/test-infra/issues/3795,False,False,False,False,True,False,False
oomichi,kubernetes-novice,"happy holiday :slightly_smiling_face:
Can somebody close <https://github.com/kubernetes/kubernetes/issues/24763> ?
That can be closed because test-infra one(<https://github.com/kubernetes/test-infra/issues/5701>) is merged instead",https://github.com/kubernetes/test-infra/issues/5701,False,False,False,False,True,False,False
daneyon,kubernetes-novice,"<@U0AH4GABW> IPv6 is at risk for 1.9 w/o the CNI 0.6.0 bump &gt; <https://github.com/kubernetes/sig-release/issues/38>: CNI 0.6.0: (kubernetes/kubernetes#49480): issue still lacks an ""owner"" who is going to make sure that the deploy &amp; packaging changes happen.",https://github.com/kubernetes/sig-release/issues/38,False,False,False,False,True,False,False
shyamjvs,kubernetes-novice,And regarding the flakiness it was due to failing to create the master vm in us-east1-a sometimes... But that too has been fixed for now by adding retries (ref <https://github.com/kubernetes/kubernetes/pull/51533>),https://github.com/kubernetes/kubernetes/pull/51533,False,False,True,False,False,False,False
liggitt,kubernetes-novice,<https://github.com/kubernetes/kubernetes/pull/50719>,https://github.com/kubernetes/kubernetes/pull/50719,False,False,True,False,False,False,False
ieugen,kubernetes-novice,see my case here <https://github.com/kubernetes/kubernetes/issues/57280>,https://github.com/kubernetes/kubernetes/issues/57280,True,False,False,False,False,False,False
kfox1111,kubernetes-novice,<@U0U052HCM> this: <https://github.com/bitly/oauth2_proxy/pull/389> ?,https://github.com/bitly/oauth2_proxy/pull/389,False,False,False,False,False,True,False
liggitt,kubernetes-novice,<@U3Z60K88M> <@U09R2G9DL> <@U0G1H7NPN> - feedback on <https://github.com/kubernetes/kubernetes/pull/43016>? wasn't sure if you wanted it for 1.8,https://github.com/kubernetes/kubernetes/pull/43016,False,False,True,False,False,False,False
cprenzberg,kubernetes-novice,Hey guys. I posted earlier but I'll try again. The official 1.8 changelog states that heapster has been deprecated for autoscaling in favor of a resource metrics api. I currently use kubernetes 1.8.3 and i'm having issues getting my horizontal pod autoscalers consume metrics from heapster. I have posted logs and various configs in the following issue <https://github.com/kubernetes/heapster/issues/1908>,https://github.com/kubernetes/heapster/issues/1908,False,False,False,False,True,False,False
aveshagarwal,kubernetes-novice,"there is PR <https://github.com/kubernetes/kubernetes/pull/49131> would appreciate if someone has any feedback, as it lgtm",https://github.com/kubernetes/kubernetes/pull/49131,False,False,True,False,False,False,False
cdrage,kubernetes-novice,<@U0P0Q5A0G> <@U0DE6E8JY> <@U10KRBVHN> <https://github.com/kubernetes/kompose/pull/704> is a high-priority in order to get all the links working :) yay graduation!,https://github.com/kubernetes/kompose/pull/704,False,False,False,False,True,False,False
rphillips,kubernetes-novice,anybody know if this issue is fixed with the new spec.selector? <https://github.com/kubernetes/kubernetes/issues/26202>,https://github.com/kubernetes/kubernetes/issues/26202,True,False,False,False,False,False,False
bentheelder,kubernetes-novice,"raising the contribex bat-signal again, PTAL: <https://github.com/kubernetes/test-infra/issues/5843>",https://github.com/kubernetes/test-infra/issues/5843,False,False,False,False,True,False,False
liggitt,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/43409> was opened as a feature request a while ago,https://github.com/kubernetes/kubernetes/issues/43409,True,False,False,False,False,False,False
cdrage,kubernetes-novice,Added: <https://github.com/kubernetes/kompose/pull/728> :),https://github.com/kubernetes/kompose/pull/728,False,False,False,False,True,False,False
sokoow,kubernetes-novice,can somebody tell me whether this is something I need to be worried about  please? <https://github.com/kubernetes/kubernetes/issues/55867>,https://github.com/kubernetes/kubernetes/issues/55867,True,False,False,False,False,False,False
surajnarwade,kubernetes-novice,"<@U2TU9NPH9> <@U10KRBVHN>, <https://github.com/kubernetes/kompose/pull/714>",https://github.com/kubernetes/kompose/pull/714,False,False,False,False,True,False,False
brunomcustodio,kubernetes-novice,"Bit of a dumb question, but looking at this comment ( <https://github.com/kubernetes-incubator/cri-o/issues/1141#issuecomment-343746482> ) I wonder if it is possible to build CRI-O on Ubuntu (for example) and have the same binary running OK on CentOS and CoreOS as well.",https://github.com/kubernetes-incubator/cri-o/issues/1141#issuecomment-343746482,False,False,False,False,False,True,False
jberkus,kubernetes-novice,can someone explain to me what's in <https://github.com/kubernetes/kubernetes/pull/56970>?  <@U0BAHSEPQ>?,https://github.com/kubernetes/kubernetes/pull/56970,False,False,True,False,False,False,False
marun,kubernetes-novice,re: <https://github.com/kubernetes/kubernetes/pull/51026>,https://github.com/kubernetes/kubernetes/pull/51026,False,False,True,False,False,False,False
tj.zimmerman,kubernetes-novice,"Here is more information: 

<https://github.com/Azure/acs-engine/issues/1621#issuecomment-339808234>",https://github.com/Azure/acs-engine/issues/1621#issuecomment-339808234,False,False,False,False,False,True,False
jannis,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/53644>,https://github.com/kubernetes/kubernetes/issues/53644,True,False,False,False,False,False,False
ieugen,kubernetes-novice,"hi, any idea on how to make k8s componendts bind to ipv4 ? I've reported this issue on kubeadm <https://github.com/kubernetes/kubeadm/issues/564>",https://github.com/kubernetes/kubeadm/issues/564,False,False,False,False,True,False,False
surajnarwade,kubernetes-novice,"<@U2TU9NPH9>, one of my libcompose PR got merged today, so I updated vendor, can you please review and merge it, <https://github.com/kubernetes-incubator/kompose/pull/649>",https://github.com/kubernetes-incubator/kompose/pull/649,False,False,False,False,False,True,False
qiming,kubernetes-novice,"alright, there is a pr already: <https://github.com/kubernetes/community/pull/1447/>",https://github.com/kubernetes/community/pull/1447,False,False,False,False,True,False,False
outcoldman,kubernetes-novice,Opened the ticket <https://github.com/kubernetes/kubernetes/issues/53533> please revisit decision on failing when swap is enabled,https://github.com/kubernetes/kubernetes/issues/53533,True,False,False,False,False,False,False
sknapp,kubernetes-novice,<@U5LJ4HGP5> see also <https://github.com/ucbrise/jenkins-infra/issues/88>,https://github.com/ucbrise/jenkins-infra/issues/88,False,False,False,False,False,True,False
shyamjvs,kubernetes-novice,"The regression may not be due to that PR as I mentioned in <https://github.com/kubernetes/kubernetes/pull/49946#issuecomment-319356250>
Just a suspicion",https://github.com/kubernetes/kubernetes/pull/49946#issuecomment-319356250,False,True,False,False,False,False,False
amit.kumar,kubernetes-novice,"Not yet, according to this issue: <https://github.com/Azure/acs-engine/issues/1611>
Waiting for it as well, AAD authentication isn't very useful at the moment without that because of management overhead it will bring :slightly_smiling_face:",https://github.com/Azure/acs-engine/issues/1611,False,False,False,False,False,True,False
porridge,kubernetes-novice,can someone please add the queue/fix label to <https://github.com/kubernetes/kubernetes/pull/57407>?,https://github.com/kubernetes/kubernetes/pull/57407,False,False,True,False,False,False,False
tj.zimmerman,kubernetes-novice,I've just added this comment as well: <https://github.com/Azure/acs-engine/issues/1621#issuecomment-344748520>,https://github.com/Azure/acs-engine/issues/1621#issuecomment-344748520,False,False,False,False,False,True,False
fejta,kubernetes-novice,"Aaaand 174,000 lines removed <https://github.com/kubernetes/test-infra/pull/6141>",https://github.com/kubernetes/test-infra/pull/6141,False,False,False,False,True,False,False
mauilion,kubernetes-novice,<@U45JX5RPA> <https://github.com/kubernetes/kubernetes/issues/54039>,https://github.com/kubernetes/kubernetes/issues/54039,True,False,False,False,False,False,False
spiffxp,kubernetes-novice,<https://github.com/kubernetes/contrib/pull/2701> should we have tide exclude `needs-rebase` PR's?,https://github.com/kubernetes/contrib/pull/2701,False,False,False,False,True,False,False
smana,kubernetes-novice,bref j'essaye surtout d'installer kubernetes-dashboard et j'ai un petit soucis pour l'instant <https://github.com/kubernetes/dashboard/issues/374>,https://github.com/kubernetes/dashboard/issues/374,False,False,False,False,True,False,False
sttts,kubernetes-novice,"Hi! A little announcement about the announcement in the last sig-apps meeting: a bot to sync staging/ repos exists for long time, but was broken since August. Work is being done on this here <https://github.com/kubernetes/test-infra/pull/4134>. Review is of course appreciated.",https://github.com/kubernetes/test-infra/pull/4134,False,False,False,False,True,False,False
patricklang,kubernetes-novice,btw - cleaned up the draft link for sig-windows page <https://github.com/kubernetes/community/pull/1544>,https://github.com/kubernetes/community/pull/1544,False,False,False,False,True,False,False
toddysm,kubernetes-novice,"hello everyone, I was just advised to ask questions here related to an issue related to Azure Disk and AKS. There are two problems I see:
1. The examples for Azure Disk are not clear enough for beginner to figure out how the mount works. Things like how the disk is created, is it attached to the node where the pod is running, how this works with Managed Kubernetes etc would be helpful to troubleshoot issues
2. Having in mind the above, we are not able to figure out why we are getting `PersistentVolumeClaim is not bound` when trying to mount Azure Disk volume

Any help will be appreciated

<https://github.com/kubernetes/examples/issues/158>",https://github.com/kubernetes/examples/issues/158,False,False,False,False,True,False,False
ed759,kubernetes-novice,Hi <@U0AHWBL3U> - I chimed in at <https://github.com/heptio/sonobuoy/issues/181>,https://github.com/heptio/sonobuoy/issues/181,False,False,False,False,False,True,False
philips,kubernetes-novice,<@U09R2MLPK>: if you didn’t get that link before the hangout closed: <https://github.com/kubernetes/features/pull/28>,https://github.com/kubernetes/features/pull/28,False,False,False,False,True,False,False
spiffxp,kubernetes-novice,"<https://github.com/kubernetes/test-infra/pull/5992> - straw poll: should I use <#C7J9RP96G|testing-ops> for these notifications? I thought it was a notification dumping ground in the first place, but y'all keep talking in there :upside_down_face:",https://github.com/kubernetes/test-infra/pull/5992,False,False,False,False,True,False,False
mauilion,kubernetes-novice,there is an issue on that here: <https://github.com/coreos/etcd/issues/6420>,https://github.com/coreos/etcd/issues/6420,False,False,False,False,False,True,False
theobolo,kubernetes-novice,<https://github.com/kubernetes/kubernetes/issues/23896>,https://github.com/kubernetes/kubernetes/issues/23896,True,False,False,False,False,False,False
nicolaiskogheim,kubernetes-novice,<@U76N7FJ3D> There is a long discussion here that may be relevant <https://github.com/kubernetes/kubernetes/issues/43805>,https://github.com/kubernetes/kubernetes/issues/43805,True,False,False,False,False,False,False
