Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
spiffxp,minikube,FYI <https://github.com/kubernetes/features/pull/535> and <https://github.com/kubernetes/sig-release/pull/68>,https://github.com/kubernetes/sig-release/pull/68,False,False,False,False,True,False,False
runcom,minikube,"<@U0DMDFHM3> hey, could you take a look at <https://github.com/kubernetes/kubernetes/pull/57037>",https://github.com/kubernetes/kubernetes/pull/57037,False,False,False,False,True,False,False
zcorleissen,minikube,"This PR says it's waiting for a status report from Travis, but Travis doesn't report any activity related to it: <https://github.com/kubernetes/website/pull/6140>",https://github.com/kubernetes/website/pull/6140,False,False,False,False,True,False,False
caesarxuchao,minikube,<https://github.com/kubernetes/kubernetes/pull/55127>,https://github.com/kubernetes/kubernetes/pull/55127,False,False,False,False,True,False,False
shadoi,minikube,there's a work-around for that in this issue: <https://github.com/kubernetes/kops/issues/4049>,https://github.com/kubernetes/kops/issues/4049,False,False,False,False,True,False,False
marun,minikube,<https://github.com/kubernetes/federation/pull/158>,https://github.com/kubernetes/federation/pull/158,False,False,False,False,True,False,False
stealthybox,minikube,"moved:
<https://github.com/kubernetes/kubeadm/issues/594>",https://github.com/kubernetes/kubeadm/issues/594,False,False,False,False,True,False,False
mmichael,minikube,"everyone, i created a new feature to bring windows server containers support to beta with 1.5 <https://github.com/kubernetes/features/issues/116>",https://github.com/kubernetes/features/issues/116,False,False,False,False,True,False,False
idvoretskyi,minikube,I'd like them to have <https://github.com/kubernetes/features/issues/22> listed,https://github.com/kubernetes/features/issues/22,False,False,False,False,True,False,False
shyamjvs,minikube,<@U09R2FL93> Do you have any other comments on <https://github.com/kubernetes/community/pull/794>?,https://github.com/kubernetes/community/pull/794,False,False,False,False,True,False,False
sttts,minikube,"hah, remembering now: mergo once turned 180° in their logic <https://github.com/kubernetes/kubernetes/pull/20579#issuecomment-179676596>",https://github.com/kubernetes/kubernetes/pull/20579#issuecomment-179676596,False,False,False,False,True,False,False
steveperry-53,minikube,Here's an example of a PR that updates the source: <https://github.com/kubernetes/kubernetes/pull/50532>,https://github.com/kubernetes/kubernetes/pull/50532,False,False,False,False,True,False,False
djsly,minikube,"Just dropping this here. Goes on my list of what breaks when you lockdown your VNet. 
<https://github.com/kubernetes/kubernetes/issues/56086>",https://github.com/kubernetes/kubernetes/issues/56086,False,False,False,False,True,False,False
heckj,minikube,"hey lifecycle-sig folks - question for you. We received a bug in docs that seems(?) to be related more to kubeadm than to the documentation itself: <https://github.com/kubernetes/website/issues/5919> - an issue related to kubeadm not setting up a cluster that survives a reboot. I’ve not used kubeadm with CentOS to know the specifics - could I ask one of you knowledgable folks to swing by and comment on this bug or maybe help give this fellow direction? Or would it be better to request him to open an issue for this in another repo (kubernetes/kubernetes for example?). Wasn’t sure of proper “process” here, so I’m generally asking…",https://github.com/kubernetes/website/issues/5919,False,False,False,False,True,False,False
claytonc,minikube,<@U09R30ANQ> did you see <https://github.com/openshift/origin/issues/16112>?,https://github.com/openshift/origin/issues/16112,False,False,False,False,False,True,False
robocop,minikube,<@U0TH372DT> open issue still? <https://github.com/kubernetes/kubernetes/issues/45419>,https://github.com/kubernetes/kubernetes/issues/45419,False,False,False,False,True,False,False
ixdy,minikube,<https://github.com/kubernetes/kubernetes/pull/57064#issuecomment-351873668>,https://github.com/kubernetes/kubernetes/pull/57064#issuecomment-351873668,False,False,False,False,True,False,False
luxas,minikube,Anyone here knows what's up with <https://github.com/kubernetes/kubeadm/issues/597>?,https://github.com/kubernetes/kubeadm/issues/597,False,False,False,False,True,False,False
cdrage,minikube,snarwade tkral procrypt fixed it: <https://github.com/kubernetes-incubator/kompose/pull/660>,https://github.com/kubernetes-incubator/kompose/pull/660,False,False,False,False,False,True,False
jberkus,minikube,"hey, <https://github.com/kubernetes/kubernetes/pull/56824> has been pending approval for some time, and appears minor.  <@U0TDXD2PM> <@U2EUCSP8B> <@U0Y7A2MME> please update and approve it today or it will be dropped from 1.9.",https://github.com/kubernetes/kubernetes/pull/56824,False,False,False,False,True,False,False
shyamjvs,minikube,<@U4VMZKRD0> Failing correctness tests are being tracked under <https://github.com/kubernetes/kubernetes/issues/55194>,https://github.com/kubernetes/kubernetes/issues/55194,False,False,False,False,True,False,False
dims,minikube,<@U09R2FL93> <https://github.com/kubernetes/test-infra/pull/5986>,https://github.com/kubernetes/test-infra/pull/5986,False,False,False,False,True,False,False
jorge,minikube,"I'm sorry this is bad form, but can someone power this through? <https://github.com/kubernetes/community/pull/1461>",https://github.com/kubernetes/community/pull/1461,False,False,False,False,True,False,False
deads2k,minikube,"<@U2T7BNVCL> I left some more comments on <https://github.com/kubernetes/kubernetes/pull/45088> .  For an RBAC rolebinding, if the namespace on an SA subject is empty, it uses the local namespace at the API level.  The client doesn't have to set it.  ping me on slack if you need more detail.",https://github.com/kubernetes/kubernetes/pull/45088,False,False,False,False,True,False,False
nikhita,minikube,<@U283HFU8M> yes. Also: <https://github.com/kubernetes/kubernetes/issues/54172#issuecomment-337830633>,https://github.com/kubernetes/kubernetes/issues/54172#issuecomment-337830633,False,False,False,False,True,False,False
rupsky,minikube,I am looking to use Hashicorp Vault as backend for Kuberneters Secretes. Has anyone tried this ?   I found this old open ticket <https://github.com/kubernetes/kubernetes/issues/10439> . Not sure if any progress has been made there,https://github.com/kubernetes/kubernetes/issues/10439,False,False,False,False,True,False,False
euank,minikube,<https://github.com/coreos/rkt/issues/3181>,https://github.com/coreos/rkt/issues/3181,False,False,False,False,False,True,False
qiming,minikube,"<@U0G1H7NPN> Can you share some love to PR #54066 (<https://github.com/kubernetes/kubernetes/pull/54066>)? It is a rebase, previously approved already.",https://github.com/kubernetes/kubernetes/pull/54066,False,False,False,False,True,False,False
quinton_hoole,minikube,"<@U0B8WQ72P> Yes, it's possible to do that manually today, but not currently well-packaged. <https://github.com/kubernetes/features/issues/104> has been on the backlog for some time - I expect it to get more traction in the coming months as we push towards GA.",https://github.com/kubernetes/features/issues/104,False,False,False,False,True,False,False
pwittrock,minikube,<@U213NMEA1> Could you take a look at this <https://github.com/kubernetes/kubernetes/issues/47976>,https://github.com/kubernetes/kubernetes/issues/47976,False,False,False,False,True,False,False
sknapp,minikube,"alright, my pypy build passed so i think that <https://github.com/ucbrise/jenkins-infra/pull/87> is about ready to merge.  i’m pestering some databricks folks to get eyes on it.",https://github.com/ucbrise/jenkins-infra/pull/87,False,False,False,False,False,True,False
luxas,minikube,<https://github.com/kubernetes/kubeadm/issues/449>,https://github.com/kubernetes/kubeadm/issues/449,False,False,False,False,True,False,False
squeed,minikube,thoughts on <https://github.com/kubernetes/kubernetes/issues/56794> ?,https://github.com/kubernetes/kubernetes/issues/56794,False,False,False,False,True,False,False
ntfrnzn,minikube,"seems interesting <https://github.com/kubernetes/autoscaler/pull/414> and probably useful, but it's also significant in that cluster-wide resource limits are another global configuration for the cluster as a whole. You start with _[]NodeGroup_ which with type + max + min define the basic cluster-wide constraint.  _ResourceLimits_ are additional and orthogonal.  ResourceLimits are currently specified as commandline arguments.  Is there a concept for setting them dynamcially (or otherwise outside of the commandline?",https://github.com/kubernetes/autoscaler/pull/414,False,False,False,False,True,False,False
spiffxp,minikube,FYI <https://github.com/kubernetes/features/pull/535> and <https://github.com/kubernetes/sig-release/pull/68>,https://github.com/kubernetes/features/pull/535,False,False,False,False,True,False,False
marun,minikube,<@U215HJK16>: <https://github.com/kubernetes/federation/pull/157>,https://github.com/kubernetes/federation/pull/157,False,False,False,False,True,False,False
mkumatag,minikube,"There are few image deps for conformance test from kubernetes/kubernetes.github.io repo, created a issue to discuss further on this - <https://github.com/kubernetes/kubernetes/issues/48530>",https://github.com/kubernetes/kubernetes/issues/48530,False,False,False,False,True,False,False
divyenpatel,minikube,Need community help on this issue: <https://github.com/kubernetes/kubernetes/issues/57844>,https://github.com/kubernetes/kubernetes/issues/57844,False,False,False,False,True,False,False
davidkarlsen,minikube,Any comments on <https://github.com/google/cadvisor/issues/1843> ?,https://github.com/google/cadvisor/issues/1843,False,False,False,False,False,True,False
dbarrett,minikube,<@U8BCJ6858> Nothing public sorry. The docs are fairly comprehensive: <https://github.com/coreos/dex/blob/master/Documentation/kubernetes.md> and the architecture we use is similar to what is described here: <https://github.com/coreos/dex/issues/1089>,https://github.com/coreos/dex/issues/1089,False,False,False,False,False,True,False
spiffxp,minikube,<https://github.com/kubernetes/sig-release/pull/47> pinging <@U0YJS6LHL> or <@U0CBHE6GM> since you've got write access,https://github.com/kubernetes/sig-release/pull/47,False,False,False,False,True,False,False
xhu,minikube,<https://github.com/kubernetes/examples/pull/164>,https://github.com/kubernetes/examples/pull/164,False,False,False,False,True,False,False
octane,minikube,<@U1JDB131V> <https://github.com/kubernetes-incubator/kubespray/pull/2095> may have introduced a regression.,https://github.com/kubernetes-incubator/kubespray/pull/2095,False,False,False,False,False,True,False
klausenbusk,minikube,Please take a look at: <https://github.com/kubernetes-incubator/external-storage/pull/470>,https://github.com/kubernetes-incubator/external-storage/pull/470,False,False,False,False,False,True,False
dims,minikube,<@U1A5HUFNU> <@U0BM389D4> - made good progress in <https://github.com/kubernetes/kubernetes/pull/53546>,https://github.com/kubernetes/kubernetes/pull/53546,False,False,False,False,True,False,False
marun,minikube,<@U09R2LQ56>: can you ptal at <https://github.com/kubernetes/kubernetes/pull/51026> ?,https://github.com/kubernetes/kubernetes/pull/51026,False,False,False,False,True,False,False
spiffxp,minikube,"<https://github.com/kubernetes/community/issues/1527> FYI, I think the code-of-conduct.md in kubernetes/community should be our authoritative copy, and will make it so unless there any objections",https://github.com/kubernetes/community/issues/1527,False,False,False,False,True,False,False
aledbf,minikube,<@U283HFU8M> this is the answer <https://github.com/kubernetes/kubernetes/issues/53533#issuecomment-335219173>,https://github.com/kubernetes/kubernetes/issues/53533#issuecomment-335219173,False,False,False,False,True,False,False
jberkus,minikube,can someone approve <https://github.com/kubernetes/kubernetes/pull/56687> for the milestone if it's going to go into 1.9?,https://github.com/kubernetes/kubernetes/pull/56687,False,False,False,False,True,False,False
jrondeau,minikube,"hey y'all, <@U0EPBBM2P> appears to be buried in other things. Could someone please merge the draft release notes PR? <https://github.com/kubernetes/features/pull/517>",https://github.com/kubernetes/features/pull/517,False,False,False,False,True,False,False
mattymo,minikube,<https://github.com/kubernetes-incubator/kubespray/pull/2105>,https://github.com/kubernetes-incubator/kubespray/pull/2105,False,False,False,False,False,True,False
fejta,minikube,<https://github.com/kubernetes/kubernetes/pull/56150>,https://github.com/kubernetes/kubernetes/pull/56150,False,False,False,False,True,False,False
shahidhk,minikube,"Hello, we are looking at implementing this feature (<https://github.com/kubernetes/kubernetes/issues/15180>) kubectl port-forward to services (not directly to pods), since we have a use case for it. I am new to the k8s codebase  and have been looking at the code and found the client side code at <https://github.com/kubernetes/kubernetes/tree/master/staging/src/k8s.io/client-go/tools/portforward> and server side code at <https://github.com/kubernetes/kubernetes/tree/master/pkg/kubelet/server/portforward>

Any pointers on starting with this? Some design docs etc.?
Thanks",https://github.com/kubernetes/kubernetes/issues/15180,False,False,False,False,True,False,False
rjmorse,minikube,how do we go about getting <https://github.com/kubernetes/kubernetes/pull/56529#issuecomment-351210039> cherry picked into `release-1.9`? it's merged to master currently,https://github.com/kubernetes/kubernetes/pull/56529#issuecomment-351210039,False,False,False,False,True,False,False
spiffxp,minikube,shall we close <https://github.com/kubernetes/community/pull/598> then?,https://github.com/kubernetes/community/pull/598,False,False,False,False,True,False,False
patricklang,minikube,"<@U4NELQ5QS> mentioned this might be a problem <https://github.com/kubernetes/kubernetes/issues/52419> because relative symlinks aren't working on Windows, but I thought secrets were working in 1.7 without symlinks",https://github.com/kubernetes/kubernetes/issues/52419,False,False,False,False,True,False,False
bsteciuk,minikube,<https://github.com/weaveworks/weave/issues/976>,https://github.com/weaveworks/weave/issues/976,False,False,False,False,False,True,False
rowleyaj,minikube,"Two examples, of places I feel I could help if I knew what the process was:
<https://github.com/kubernetes/website/issues/6530>
and <https://github.com/kubernetes/website/issues/6710>",https://github.com/kubernetes/website/issues/6530,False,False,False,False,True,False,False
pires,minikube,<@U0BK9L2AV> <https://github.com/kubernetes/kubernetes/pull/55119>,https://github.com/kubernetes/kubernetes/pull/55119,False,False,False,False,True,False,False
rohitjogvmw,minikube,"Hi, I have created PR <https://github.com/kubernetes/features/issues/501>",https://github.com/kubernetes/features/issues/501,False,False,False,False,True,False,False
jdumars,minikube,<@U0CBHE6GM> <https://github.com/kubernetes/sig-release/pull/58>,https://github.com/kubernetes/sig-release/pull/58,False,False,False,False,True,False,False
puneetguptanitj,minikube,"Hi I am not sure if this is the right channel but saw <@U0BGPQ6DS> your comments on <https://github.com/openshift/origin/issues/8070>, our usecase is to compose API servers where one server handles certain API groups while delegates rest to the next server in the chain. Would genericapiserver be a good starting point for that?",https://github.com/openshift/origin/issues/8070,False,False,False,False,False,True,False
surajnarwade,minikube,"<@U10KRBVHN> needs your final review, <https://github.com/kubernetes-incubator/kompose/pull/424>",https://github.com/kubernetes-incubator/kompose/pull/424,False,False,False,False,False,True,False
liggitt,minikube,"if it is pre-1.7.x, <https://github.com/kubernetes/kubernetes/pull/44076> would be relevant",https://github.com/kubernetes/kubernetes/pull/44076,False,False,False,False,True,False,False
surajnarwade,minikube,"needs review on <https://github.com/kubernetes/kompose/pull/626>, added comments as persuggestion",https://github.com/kubernetes/kompose/pull/626,False,False,False,False,True,False,False
msau42,minikube,"<@U7XH9RBMF> you can look at the design doc here: <https://github.com/kubernetes/community/pull/1168>, and the code here: <https://github.com/kubernetes/kubernetes/pull/55039>",https://github.com/kubernetes/community/pull/1168,False,False,False,False,True,False,False
aps,minikube,referring this - <https://github.com/kubernetes/kubernetes/issues/33554#issuecomment-266656292>,https://github.com/kubernetes/kubernetes/issues/33554#issuecomment-266656292,False,False,False,False,True,False,False
paris,minikube,<https://github.com/cncf/devstats/issues/30> -&gt; adding selection of multi repos to the PR Authors Dashboard,https://github.com/cncf/devstats/issues/30,False,False,False,False,False,True,False
roberthbailey,minikube,"i sent <https://github.com/kubernetes/website/pull/6843> last night to clean up one page, but that page needs more serious editing",https://github.com/kubernetes/website/pull/6843,False,False,False,False,True,False,False
micahhausler,minikube,<@U5N0VS7CK> There is an open PR for better docs around AWS annotations <https://github.com/kubernetes/website/pull/6692>,https://github.com/kubernetes/website/pull/6692,False,False,False,False,True,False,False
qiming,minikube,"At the same time, I'd like to know team's suggestion on moving forward, related issue here: <https://github.com/kubernetes/website/issues/4503>",https://github.com/kubernetes/website/issues/4503,False,False,False,False,True,False,False
tpepper,minikube,^^^^ earlier mentioned tweeks on contrib guide are at <https://github.com/kubernetes/community/pull/1496>,https://github.com/kubernetes/community/pull/1496,False,False,False,False,True,False,False
sttts,minikube,<https://github.com/kubernetes/kubernetes/pull/55885>,https://github.com/kubernetes/kubernetes/pull/55885,False,False,False,False,True,False,False
htruta,minikube,<@U0BGPQ6DS> hi! Regarding this PR <https://github.com/kubernetes/kubernetes/pull/47730#issuecomment-309464088>,https://github.com/kubernetes/kubernetes/pull/47730#issuecomment-309464088,False,False,False,False,True,False,False
luisyonaldo,minikube,opened an issue <https://github.com/kubernetes-incubator/kubespray/issues/2122>,https://github.com/kubernetes-incubator/kubespray/issues/2122,False,False,False,False,False,True,False
zcorleissen,minikube,"Got tired of switching back and forth between the feature tracking spreadsheet, the project, and individual PRs for 1.9, so I put them all in one place. <https://github.com/kubernetes/website/pull/5978#issuecomment-348304518>",https://github.com/kubernetes/website/pull/5978#issuecomment-348304518,False,False,False,False,True,False,False
renaud,minikube,<https://github.com/kubernetes/kubernetes/pull/52616>,https://github.com/kubernetes/kubernetes/pull/52616,False,False,False,False,True,False,False
porridge,minikube,"I have a 40-line PR waiting for a review for almost A MONTH now, weekly pinging has no effect.  :cry:  Can someone PLEASE review it? <https://github.com/kubernetes/kubernetes/pull/54294> :pray:",https://github.com/kubernetes/kubernetes/pull/54294,False,False,False,False,True,False,False
pipejakob,minikube,Man I'm behind. I was about to publish a PR to do exactly what <@U0Y7A2MME> beat me to! <https://github.com/kubernetes/test-infra/pull/5986>,https://github.com/kubernetes/test-infra/pull/5986,False,False,False,False,True,False,False
ixdy,minikube,<https://github.com/kubernetes/test-infra/pull/6021> if anyone wants to review,https://github.com/kubernetes/test-infra/pull/6021,False,False,False,False,True,False,False
kowens,minikube,<https://github.com/kubernetes/kubernetes/issues/14188>,https://github.com/kubernetes/kubernetes/issues/14188,False,False,False,False,True,False,False
mikebrow,minikube,<https://github.com/kubernetes/kubernetes/issues/53533>,https://github.com/kubernetes/kubernetes/issues/53533,False,False,False,False,True,False,False
maciekpytel,minikube,"<@U6DN3CFF1> interestingly it looks like the tests in <https://github.com/kubernetes/kubernetes/issues/54574> magically started passing in the last 3 days..
the diff between last failing and first passing run yields a single PR that looks potentially relevant: <https://github.com/kubernetes/kubernetes/pull/55413>",https://github.com/kubernetes/kubernetes/issues/54574,False,False,False,False,True,False,False
tpepper,minikube,I think just the kubectl part’s needed after a search.  <https://github.com/kubernetes/website/issues/6037> covers the website part,https://github.com/kubernetes/website/issues/6037,False,False,False,False,True,False,False
luxas,minikube,<@U0Y7A2MME> <@U0B2SS49Z> Should be fixed in <https://github.com/kubernetes/kubernetes/pull/54573>,https://github.com/kubernetes/kubernetes/pull/54573,False,False,False,False,True,False,False
dimitar,minikube,"hi all, I've seen this issue <https://github.com/kubernetes/features/issues/63> which seems to clearly say that currently only docker images are supported in k8s . I just want to double check nevertheless because my team was really hoping to use ACI images. So, can it be done?",https://github.com/kubernetes/features/issues/63,False,False,False,False,True,False,False
brancz,minikube,"Two things I've been working on lately

* <https://github.com/kubernetes/kube-state-metrics/pull/302>
* <https://github.com/kubernetes/kubernetes/pull/56206>

Would appreciate reviews :slightly_smiling_face:",https://github.com/kubernetes/kubernetes/pull/56206,False,False,False,False,True,False,False
cdrage,minikube,will need some help <@U2SBSJEHJ>  on why openshift tests are failing :( <https://github.com/kubernetes/kompose/pull/763>,https://github.com/kubernetes/kompose/pull/763,False,False,False,False,True,False,False
plange,minikube,who do we have to chase to lgtm <https://github.com/kubernetes/kubernetes/pull/44901> ?,https://github.com/kubernetes/kubernetes/pull/44901,False,False,False,False,True,False,False
jberkus,minikube,<@U0BGPQ6DS> <@U6XFX6YR3> <@U0FRN7L13> <@U0ADD3KAN> the release team would like to know if <https://github.com/kubernetes/kubernetes/issues/56357> is a showstopper bug.  It's unclear from the description how bad the performance regression is if it's not fixed.,https://github.com/kubernetes/kubernetes/issues/56357,False,False,False,False,True,False,False
coderanger,minikube,<https://github.com/chef/train/pull/205>,https://github.com/chef/train/pull/205,False,False,False,False,False,True,False
random-liu,minikube,<https://github.com/containernetworking/plugins/pull/10>,https://github.com/containernetworking/plugins/pull/10,False,False,False,False,False,True,False
shyamjvs,minikube,"The regression may not be due to that PR as I mentioned in <https://github.com/kubernetes/kubernetes/pull/49946#issuecomment-319356250>
Just a suspicion",https://github.com/kubernetes/kubernetes/pull/49946#issuecomment-319356250,False,False,False,False,True,False,False
seans,minikube,"<@U0E2KHQ13> BTW, I recently found out my PR was a duplicate of <https://github.com/kubernetes/kubernetes/pull/52382>. I'm going to remove my PR. Sorry for the confusion.",https://github.com/kubernetes/kubernetes/pull/52382,False,False,False,False,True,False,False
iaguis,minikube,"<@U26HHP8S2> about <https://github.com/kubernetes-incubator/rktlet/pull/117#issuecomment-329462827> I'm not sure I understand, if you pass any seccomp-related option to the systemd unit (<https://github.com/systemd/systemd/blob/3b2286/src/core/execute.c#L1293>) it will enable no_new_privs. Do you mean that we could disable seccomp on a per-app basis?",https://github.com/kubernetes-incubator/rktlet/pull/117#issuecomment-329462827,False,False,False,False,False,True,False
danmace,minikube,<@U0A4MJ62V> <@U09R2P666> <https://github.com/kubernetes/kubernetes/issues/52428>,https://github.com/kubernetes/kubernetes/issues/52428,False,False,False,False,True,False,False
cmluciano,minikube,<@U0YJS6LHL> Is it permissible to add things like <https://github.com/kubernetes/kubernetes/pull/51959> to the milestone,https://github.com/kubernetes/kubernetes/pull/51959,False,False,False,False,True,False,False
pwittrock,minikube,<https://github.com/kubernetes/community/pull/537>,https://github.com/kubernetes/community/pull/537,False,False,False,False,True,False,False
luxas,minikube,"I haven't checked in a while, but <https://github.com/kubernetes/kubernetes/issues/26093>",https://github.com/kubernetes/kubernetes/issues/26093,False,False,False,False,True,False,False
hongchao.deng,minikube,<@U09R2P666> This fix is desired: <https://github.com/coreos/etcd/pull/8199>,https://github.com/coreos/etcd/pull/8199,False,False,False,False,False,True,False
ifilonenko,minikube,"you know it :slightly_smiling_face: 
<https://github.com/apache/spark/pull/19468>
<https://github.com/apache/spark/pull/19717>
<https://github.com/apache/spark/pull/19946>
<https://github.com/apache/spark/pull/19954>",https://github.com/apache/spark/pull/19946,False,False,False,False,False,True,False
renaud,minikube,"Can we focus on getting comments and have lgtm on the following 5 refactor PRs that are pending since october (most just need an lgtm):

Do you mind giving another:
- Endpoints <https://github.com/kubernetes/kubernetes/pull/52616>
- Pod devices <https://github.com/kubernetes/kubernetes/pull/56284>
- Stub Device Plugin <https://github.com/kubernetes/kubernetes/pull/52612>
- Checkpointing <https://github.com/kubernetes/kubernetes/pull/55382>
- Tests <https://github.com/kubernetes/kubernetes/pull/55692>
- More tests <https://github.com/kubernetes/kubernetes/pull/55921> (edited)",https://github.com/kubernetes/kubernetes/pull/55921,False,False,False,False,True,False,False
rupsky,minikube,"Has anyone been able to use GlusterFS volume encryption from Kubernetes (PVCs) ?  I have a Heketi and GlusterFS based setup with dynamic volumes (gluster-kubernetes), however struggling to find how to use Gluster crypt translator along with Kubernetes PVCs.

Only thing I found is these open tickets

<https://github.com/openshift/origin/issues/13013>

<https://github.com/kubernetes/kubernetes/issues/28454>",https://github.com/openshift/origin/issues/13013,False,False,False,False,False,True,False
cjwagner,minikube,"Could I please get some ContribEx eyes on <https://github.com/kubernetes/test-infra/issues/4179>
I have changed the blunderbuss plugin (responsible for auto-assigning users to a PR based on the 'reviewers' section of appropriate OWNERS files) to request reviews from users instead of assigning them. Currently it is confusing that assignees are taken from the 'reviewers' section of the OWNERS file and do not have reviews requested of them. Making 'reviewers' github PR reviewers instead of assignees seems clearer.
There are concerns that this will interrupt some users workflows and that requesting reviews will not convey the same sense of ownership that assigning a user does.",https://github.com/kubernetes/test-infra/issues/4179,False,False,False,False,True,False,False
japaniel,minikube,"<@U2T0ASVT5> while not a fix for today, this looks really interesting <https://github.com/kubernetes/community/pull/1100#issuecomment-337747482>",https://github.com/kubernetes/community/pull/1100#issuecomment-337747482,False,False,False,False,True,False,False
heckj,minikube,"<@U10SJV8GP> question when you have second. Read through the PR for the conformance markdown file generator (<https://github.com/kubernetes/kubernetes/pull/52863>) that <@U46KFRLQN> is working on. What’s the idea for where you want to host this file, and how often do you envision it being generated? Is this something that would be updated/generated with every release, or something that’s more relevant to updating on every build and represents the state of the build more than state of a release?",https://github.com/kubernetes/kubernetes/pull/52863,False,False,False,False,True,False,False
fish,minikube,<https://github.com/kubernetes/kubeadm/issues/590>,https://github.com/kubernetes/kubeadm/issues/590,False,False,False,False,True,False,False
ravig,minikube,<https://github.com/kubernetes-incubator/metrics-server/issues/23#issuecomment-337252832> - I stumbled up on this issue when I was googling around. It seems HPA controller service account will have permission to fetch metrics by default.,https://github.com/kubernetes-incubator/metrics-server/issues/23#issuecomment-337252832,False,False,False,False,False,True,False
daviey,minikube,"How is federation / multicluster upgrades currently handled?  Is there a guarantee of N-1 support, or do all clusters need to be upgraded concurrently?  Saw this, but it seems to have gone offtopic? <https://github.com/kubernetes/kubernetes/issues/44160>  Thanks",https://github.com/kubernetes/kubernetes/issues/44160,False,False,False,False,True,False,False
cblecker,minikube,"yeah, the stuff in ""help wanted"" needs an audit. Brian laid out the criteria here for what should be in the label: <https://github.com/kubernetes/community/issues/860#issuecomment-321861134>",https://github.com/kubernetes/community/issues/860#issuecomment-321861134,False,False,False,False,True,False,False
ashley,minikube,I'm looking at what's required to implement a new feature for <https://github.com/kubernetes/ingress-nginx/issues/1461>. Would sig-network be the appropriate channel if I have any questions about the Nginx ingress controller?,https://github.com/kubernetes/ingress-nginx/issues/1461,False,False,False,False,True,False,False
notjames,minikube,"at first we thought that it might have been because we were using an unsanctioned version of etcd with 1.8.x. The sanctioned IE tested version is 3.0.17, but I just had a minimal cluster die last night while using 3.0.17 — although I failed to check the file descriptor usage so this issue might be a different one. I’m spinning up a new cluster and will be keeping an eye on it. We were tracking this issue <https://github.com/samsung-cnct/kraken/issues/203> and <https://github.com/samsung-cnct/kraken/issues/206>",https://github.com/samsung-cnct/kraken/issues/206,False,False,False,False,False,True,False
shiywang,minikube,"<@U0DUJJU3Y> mind take a look at this pr: <https://github.com/kubernetes/kubernetes/pull/56331> a trival output format fix. thanks!! also since the sigmtg's time is not sleeping-friendly to me, might not have the chance to attend it currently, but I'll watch the recap video on youtube.",https://github.com/kubernetes/kubernetes/pull/56331,False,False,False,False,True,False,False
anders.f.bjorklund,minikube,<https://github.com/moby/moby/issues/22327>,https://github.com/moby/moby/issues/22327,False,False,False,False,False,True,False
renaud,minikube,<https://github.com/kubernetes/kubernetes/pull/52747>,https://github.com/kubernetes/kubernetes/pull/52747,False,False,False,False,True,False,False
swade1987,minikube,<@U20PTNFE0> it looks like <https://github.com/prometheus/node_exporter/issues/711#issuecomment-339606575>,https://github.com/prometheus/node_exporter/issues/711#issuecomment-339606575,False,False,False,False,False,True,False
liggitt,minikube,<@U14MCKSMV> additional tokens do not get the same group as the default token made by kubeadm init. See <https://github.com/kubernetes/kubeadm/issues/483> and <https://github.com/kubernetes/kubernetes/pull/53512>,https://github.com/kubernetes/kubeadm/issues/483,False,False,False,False,True,False,False
andreas_kubernetes,minikube,<@U73ADUGRW> i came across this a couple of days ago <https://github.com/kubernetes/minikube/issues/2302>,https://github.com/kubernetes/minikube/issues/2302,True,False,False,False,False,False,False
shiywang,minikube,"<@U0DUJJU3Y> <@U0DSKQSRM> would you mind give an approval on this <https://github.com/kubernetes/kubernetes/pull/48807>,   it's a trivial fix, jsafrane seems want this get merged asap, thanks",https://github.com/kubernetes/kubernetes/pull/48807,False,False,False,False,True,False,False
euank,minikube,There's a somewhat-related issue already <https://github.com/coreos/bugs/issues/1610>,https://github.com/coreos/bugs/issues/1610,False,False,False,False,False,True,False
vikasc,minikube,<@U3L783ASE> <https://github.com/google/cadvisor/issues/1843#issuecomment-352416359>,https://github.com/google/cadvisor/issues/1843#issuecomment-352416359,False,False,False,False,False,True,False
ianlewis,minikube,There is an issue for adding some auth functionality in this PR <https://github.com/kubernetes/dashboard/pull/1539>,https://github.com/kubernetes/dashboard/pull/1539,False,False,False,False,True,False,False
plange,minikube,can someone lgtm this? <https://github.com/kubernetes/kubernetes/pull/44901>,https://github.com/kubernetes/kubernetes/pull/44901,False,False,False,False,True,False,False
feisky,minikube,<@U0UKM380M> <@U0BMY7D2Q> <https://github.com/kubernetes/kubernetes/pull/56918> is actually ready and approved by brendan,https://github.com/kubernetes/kubernetes/pull/56918,False,False,False,False,True,False,False
fish,minikube,"okay, looks like <https://github.com/kubernetes/kubernetes/pull/49840> it needed for kubeadm on coreos",https://github.com/kubernetes/kubernetes/pull/49840,False,False,False,False,True,False,False
jiangtianli,minikube,<@U26771G31> <https://github.com/kubernetes/kubernetes/pull/55496> Fixed kubelet crash issue.,https://github.com/kubernetes/kubernetes/pull/55496,False,False,False,False,True,False,False
brancz,minikube,This is where I started looking into this from: <https://github.com/kubernetes/kubernetes/issues/53615>,https://github.com/kubernetes/kubernetes/issues/53615,False,False,False,False,True,False,False
